,genre_ids,id,original_language,original_title,popularity,release_date,title,vote_average,vote_count
11244,"[28, 35, 80, 53]",190469,en,Redirected,8.76,2014-11-13,Redirected,5.8,212
11245,"[18, 10749]",256913,fr,Une rencontre,8.737,2014-09-20,Quantum Love,5.7,128
11246,"[12, 16, 35, 10751, 14]",298115,en,Dragons: Dawn Of The Dragon Racers,8.735,2014-11-11,Dragons: Dawn Of The Dragon Racers,6.9,165
11247,"[35, 18]",244539,en,Infinitely Polar Bear,8.715,2016-06-19,Infinitely Polar Bear,6.8,209
11248,"[18, 878]",227156,en,The Giver,8.687000000000001,2014-08-11,The Giver,6.5,3075
11249,"[18, 35]",243684,en,"Men, Women & Children",8.658,2014-10-17,"Men, Women & Children",6.5,518
11250,"[28, 80, 18, 53]",294652,en,Son of a Gun,8.656,2014-12-11,Son of a Gun,6.2,408
11251,"[35, 27, 18, 53]",246403,en,Tusk,8.655,2014-09-19,Tusk,5.3,601
11252,"[35, 10749]",225565,en,That Awkward Moment,8.649,2014-01-31,That Awkward Moment,6.1,1759
11253,"[18, 9648, 10749]",250225,en,The Duke of Burgundy,8.637,2014-10-18,The Duke of Burgundy,6.4,139
11254,"[27, 28]",290555,en,Wolves,8.627,2014-11-14,Wolves,5.8,151
11255,"[16, 878]",192577,ja,キャプテンハーロック,8.623,2014-08-01,Space Pirate Captain Harlock,6.5,596
11256,"[18, 10749]",239571,en,The Best of Me,8.622,2014-10-17,The Best of Me,7.3,1512
11257,[18],157847,en,Joe,8.57,2014-04-11,Joe,6.6,514
11258,"[14, 35, 18]",238215,en,The Cobbler,8.514,2014-09-11,The Cobbler,5.6,910
11259,"[53, 28]",277355,en,Everly,8.512,2015-01-23,Everly,5.2,321
11260,"[53, 27, 9648]",82657,en,Flight 7500,8.497,2014-10-03,Flight 7500,4.4,296
11261,"[18, 80]",271397,uk,Плем'я,8.486,2014-12-17,The Tribe,6.8,139
11262,"[53, 27, 878]",248504,en,Sharknado 2: The Second One,8.482999999999999,2014-07-30,Sharknado 2: The Second One,4.4,334
11263,"[35, 10749]",222899,en,About Last Night,8.465,2014-02-14,About Last Night,6.0,312
11264,"[878, 18]",244267,en,I Origins,8.459,2014-07-18,I Origins,7.6,1814
11265,"[27, 35, 53]",253306,en,Housebound,8.455,2014-10-17,Housebound,6.6,505
11266,"[35, 18]",209350,en,Le Week-End,8.452,2014-02-14,Le Week-End,6.4,72
11267,"[28, 14, 12, 35]",170657,zh,西游·降魔篇,8.417,2014-03-07,Journey to the West: Conquering the Demons,6.8,125
11268,[35],273641,en,Jackass Presents: Bad Grandpa .5,8.411,2014-06-03,Jackass Presents: Bad Grandpa .5,5.8,128
11269,"[16, 878, 28]",257346,ja,アベンジャーズ コンフィデンシャル：ブラック・ウィドウ ＆ パニッシャー,8.397,2014-03-25,Avengers Confidential: Black Widow & Punisher,5.8,101
11270,"[27, 9648, 53]",297608,en,The Taking of Deborah Logan,8.332,2014-10-21,The Taking of Deborah Logan,6.0,502
11271,[18],249660,en,God's Not Dead,8.327,2014-03-21,God's Not Dead,6.1,503
11272,[27],193726,en,ABCs of Death 2,8.312999999999999,2014-10-02,ABCs of Death 2,5.2,148
11273,"[18, 28, 80]",222216,cn,特殊身份,8.311,2014-03-07,Special ID,5.3,61
11274,"[18, 53]",235271,en,Addicted,8.295,2014-10-10,Addicted,5.3,103
11275,[18],235260,en,Son of God,8.289,2014-02-28,Son of God,6.4,123
11276,[18],253279,en,The Trials of Cate McCall,8.288,2014-04-05,The Trials of Cate McCall,6.1,103
11277,"[18, 28, 80]",256731,en,Bad Country,8.288,2014-09-26,Bad Country,5.7,121
11278,"[35, 10749, 18]",244264,en,Laggies,8.282,2014-10-24,Laggies,6.1,730
11279,"[18, 53, 80]",172226,en,In Secret,8.275,2014-02-21,In Secret,5.9,100
11280,[18],228194,en,The Hundred-Foot Journey,8.26,2014-08-08,The Hundred-Foot Journey,7.3,785
11281,"[18, 10749]",237791,pt,Hoje Eu Quero Voltar Sozinho,8.256,2014-11-07,The Way He Looks,8.1,572
11282,"[35, 10749]",184098,en,Think Like a Man Too,8.25,2014-06-20,Think Like a Man Too,6.3,319
11283,[27],146243,en,Haunt,8.238999999999999,2014-02-19,Haunt,5.2,140
11284,"[35, 18, 10749]",253235,en,And So It Goes,8.235,2014-07-25,And So It Goes,5.9,264
11285,"[35, 10749]",248774,en,Obvious Child,8.232000000000001,2014-06-06,Obvious Child,6.7,256
11286,"[37, 18]",264656,en,The Homesman,8.232000000000001,2014-08-29,The Homesman,6.5,389
11287,"[27, 878]",265016,en,Extraterrestrial,8.228,2014-10-17,Extraterrestrial,5.0,249
11288,"[35, 18, 10749]",258099,en,Just Before I Go,8.184,2014-04-24,Just Before I Go,6.3,158
11289,"[10749, 35]",255913,fr,Situation Amoureuse: C'est Compliqué,8.154,2014-12-10,Relationship Status: It's Complicated,5.3,110
11290,"[53, 27]",203834,en,Jessabelle,8.146,2014-11-07,Jessabelle,5.2,418
11291,"[16, 10751, 35]",292795,en,"Gus - Petit oiseau, grand voyage",8.134,2014-12-05,Yellowbird,5.4,27
11292,"[18, 35, 878]",253312,en,Space Station 76,8.111,2014-09-19,Space Station 76,4.9,118
11293,"[12, 36, 28, 878, 35, 14, 36]",105001,cn,冰封俠：重生之門,8.074,2014-09-19,Iceman,4.9,80
11294,[18],253331,en,Black or White,8.05,2015-01-30,Black or White,6.8,193
11295,"[28, 35, 18, 14, 53]",253980,en,Marvel One-Shot: All Hail the King,8.038,2014-02-04,Marvel One-Shot: All Hail the King,7.0,198
11296,"[10402, 18, 35]",244403,en,Rudderless,8.03,2014-10-17,Rudderless,7.4,149
11297,"[18, 10749, 80, 9648]",152742,en,La migliore offerta,8.029,2014-01-01,The Best Offer,7.8,1448
11298,"[18, 53]",244509,en,Cold in July,8.023,2014-05-23,Cold in July,6.5,375
11299,"[10751, 16]",255718,en,Barbie: The Pearl Princess,8.023,2014-02-01,Barbie: The Pearl Princess,6.3,126
11300,"[35, 18, 9648]",252512,en,While We're Young,8.022,2015-04-17,While We're Young,5.9,609
11301,"[28, 80, 18, 9648, 53]",241765,en,The Outsider,8.02,2014-03-11,The Outsider,4.3,49
11302,[28],121828,ja,アウトレイジ ビヨンド,8.016,2014-01-03,Outrage Beyond,7.1,93
11303,"[35, 18, 10749]",284286,en,Learning to Drive,8.004,2014-08-21,Learning to Drive,6.1,125
11304,"[35, 80, 27, 53]",244458,en,The Voices,7.995,2014-01-19,The Voices,6.3,897
11305,"[35, 18]",297222,hi,पीके,7.992999999999999,2014-12-19,PK,7.8,438
11306,"[80, 53]",188166,en,Blue Ruin,7.983,2014-04-25,Blue Ruin,6.9,736
11307,"[10751, 16, 28, 878]",251768,en,JLA Adventures: Trapped in Time,7.978,2014-01-21,JLA Adventures: Trapped in Time,5.9,81
11308,"[36, 99]",267480,en,The Look of Silence,7.95,2014-08-30,The Look of Silence,8.1,135
11309,"[27, 9648, 53]",265010,en,The Canal,7.928999999999999,2014-10-10,The Canal,5.6,222
11310,"[18, 10749]",261470,es,Perdona si te llamo amor,7.921,2014-11-17,Sorry If I Call You Love,6.9,152
11311,[18],133521,pl,Bez wstydu,7.92,2014-08-08,Shameless,5.9,13
11312,[18],177945,ja,そして父になる,7.902,2014-01-17,"Like Father, Like Son",7.5,234
11313,[99],250766,en,Life Itself,7.891,2014-07-04,Life Itself,7.7,215
11314,"[36, 18]",245700,en,Mr. Turner,7.8839999999999995,2014-12-19,Mr. Turner,6.5,301
11315,[35],250349,fr,Barbecue,7.874,2014-09-14,Barbecue,5.8,383
11316,"[53, 9648, 80]",196024,da,Kvinden i buret,7.872000000000001,2016-06-17,The Keeper of Lost Causes,7.2,315
11317,"[18, 35]",110390,sv,En duva satt på en gren och funderade på tillvaron,7.867999999999999,2014-12-20,A Pigeon Sat on a Branch Reflecting on Existence,6.9,200
11318,"[53, 18]",157825,en,White Bird in a Blizzard,7.852,2014-09-25,White Bird in a Blizzard,6.2,485
11319,"[18, 35]",231576,en,Wish I Was Here,7.845,2014-01-18,Wish I Was Here,6.6,440
11320,"[35, 18, 10749]",206408,fr,Casse-Tête Chinois,7.8229999999999995,2014-05-16,Chinese Puzzle,6.6,378
11321,"[35, 18, 80]",177494,en,Veronica Mars,7.821000000000001,2014-03-14,Veronica Mars,6.7,699
11322,"[18, 28, 35, 80]",208869,en,Plastic,7.815,2014-09-26,Plastic,6.1,116
11323,[27],193612,en,The Quiet Ones,7.814,2014-04-25,The Quiet Ones,5.0,398
11324,"[35, 18]",206821,en,The Longest Week,7.78,2014-09-05,The Longest Week,5.1,171
11325,[18],265189,sv,Turist,7.771,2014-12-30,Force Majeure,6.8,418
11326,[18],198185,en,Million Dollar Arm,7.771,2014-05-16,Million Dollar Arm,6.8,353
11327,"[27, 9648, 53]",211067,en,The Sacrament,7.7620000000000005,2014-05-01,The Sacrament,5.7,205
11328,"[12, 18, 35]",254375,en,Hector and the Search for Happiness,7.761,2014-09-19,Hector and the Search for Happiness,6.8,462
11329,"[10749, 18]",286817,en,Anatomy of a Love Seen,7.746,2014-07-28,Anatomy of a Love Seen,4.9,76
11330,"[53, 80, 28]",262338,en,Good People,7.745,2014-09-26,Good People,5.4,274
11331,"[28, 878, 53]",246594,en,Mega Shark vs. Mecha Shark,7.724,2014-01-28,Mega Shark vs. Mecha Shark,3.0,43
11332,"[53, 27]",280002,en,The Remaining,7.718999999999999,2014-09-05,The Remaining,4.2,119
11333,"[10749, 18]",241771,en,Beyond the Lights,7.7170000000000005,2014-11-14,Beyond the Lights,7.0,238
11334,"[27, 878, 53]",258193,en,Alien Abduction,7.7139999999999995,2014-04-04,Alien Abduction,4.9,151
11335,"[35, 18, 10749]",229297,en,Magic in the Moonlight,7.695,2014-07-25,Magic in the Moonlight,6.5,1270
11336,"[27, 53]",250574,en,Creep,7.69,2014-06-23,Creep,6.3,556
11337,[99],214314,en,Bears,7.6579999999999995,2014-04-18,Bears,7.3,87
11338,"[18, 10749, 878]",226448,en,In Your Eyes,7.654,2014-04-20,In Your Eyes,7.0,408
11339,"[18, 10749, 10752]",271674,en,Suite Française,7.652,2014-11-05,Suite Française,7.4,669
11340,[18],275060,en,The Disappearance of Eleanor Rigby: Her,7.643,2014-10-10,The Disappearance of Eleanor Rigby: Her,6.8,101
11341,[18],209276,en,Starred Up,7.63,2013-08-30,Starred Up,7.2,528
11342,[35],214030,en,Fading Gigolo,7.6129999999999995,2014-04-18,Fading Gigolo,5.8,351
11343,"[53, 27]",287084,en,The Town that Dreaded Sundown,7.6,2014-10-16,The Town that Dreaded Sundown,5.7,229
11344,[18],209274,pl,Ida,7.568,2014-05-02,Ida,7.3,455
11345,"[27, 53]",199534,en,Wolf Creek 2,7.562,2014-04-17,Wolf Creek 2,6.2,258
11346,[53],192149,en,The Two Faces of January,7.54,2014-08-08,The Two Faces of January,5.8,396
11347,[35],269242,en,Alpha House,7.534,2014-03-11,Alpha House,4.2,28
11348,[35],305932,en,Expelled,7.5329999999999995,2014-12-16,Expelled,5.9,363
11349,"[28, 12, 16, 10751]",300424,en,LEGO DC Comics Super Heroes: Batman: Be-Leaguered,7.525,2014-10-27,LEGO DC Comics Super Heroes: Batman: Be-Leaguered,6.2,42
11350,"[16, 35, 18, 10751]",293299,en,Feast,7.51,2014-11-07,Feast,8.0,578
11351,[18],209271,en,Hateship Loveship,7.502999999999999,2014-04-11,Hateship Loveship,5.8,71
11352,"[18, 35, 10402]",209361,en,One Chance,7.492000000000001,2014-08-29,One Chance,6.6,161
11353,"[27, 10749]",252171,en,A Girl Walks Home Alone at Night,7.468,2014-01-19,A Girl Walks Home Alone at Night,6.8,395
11354,"[35, 18]",114750,en,Dear White People,7.455,2014-10-17,Dear White People,6.1,296
11355,"[53, 18]",227700,en,Mindscape,7.441,2014-04-05,Mindscape,6.6,327
11356,"[27, 53]",257117,en,Blood Punch,7.436,2014-02-21,Blood Punch,6.7,53
11357,"[28, 18, 10749, 10770]",245473,en,Cloud 9,7.43,2014-01-17,Cloud 9,6.4,233
11358,[35],253310,en,Premature,7.428,2014-07-02,Premature,5.4,268
11359,[18],230266,en,Miss Julie,7.422999999999999,2014-10-09,Miss Julie,5.8,77
11360,"[27, 53]",267806,en,V/H/S: Viral,7.422000000000001,2014-10-23,V/H/S: Viral,4.4,260
11361,"[35, 10749]",289153,fr,Tu veux… ou tu veux pas ?,7.416,2014-12-04,"Sex, Love & Therapy",5.2,172
11362,"[80, 53, 18]",298459,fr,La Prochaine fois je viserai le cœur,7.4110000000000005,2014-12-09,Next Time I'll Aim for the Heart,5.8,155
11363,"[10751, 18]",227735,en,Dolphin Tale 2,7.403,2014-09-12,Dolphin Tale 2,6.7,173
11364,"[18, 35]",157099,en,Better Living Through Chemistry,7.393,2014-03-14,Better Living Through Chemistry,6.0,141
11366,"[80, 9648, 53]",297961,en,Big Driver,7.382000000000001,2014-10-18,Big Driver,5.7,109
11367,[35],99367,en,Date and Switch,7.377999999999999,2014-02-14,Date and Switch,5.9,137
11368,[18],245844,no,Blind,7.376,2014-12-08,Blind,6.2,103
11369,"[53, 18]",199591,en,Penthouse North,7.367999999999999,2014-01-04,Penthouse North,5.7,87
11370,"[14, 10749]",197796,fr,La Belle et la Bête,7.3629999999999995,2014-06-09,Beauty and the Beast,5.9,1272
11371,"[53, 18, 80]",206192,en,Perfect Sisters,7.353,2014-04-08,Perfect Sisters,5.7,170
11372,[35],180296,en,They Came Together,7.353,2014-06-27,They Came Together,5.5,226
11373,[27],157424,en,Cabin Fever: Patient Zero,7.353,2014-03-12,Cabin Fever: Patient Zero,4.7,137
11374,[35],248507,fr,Supercondriaque,7.351,2014-06-06,Superchondriac,5.6,655
11375,[18],258034,es,Cuatro Lunas,7.349,2014-10-10,4 Moons,7.6,92
11376,"[80, 18, 53]",210047,en,Cold Comes the Night,7.343999999999999,2013-09-20,Cold Comes the Night,5.5,128
11377,[27],124470,en,Exists,7.3389999999999995,2014-03-17,Exists,4.9,128
11378,[53],236735,es,La isla mínima,7.334,2014-09-30,Marshland,7.1,466
11379,"[16, 10749, 12, 18, 14]",204436,fr,Jack et la mécanique du coeur,7.316,2014-09-24,Jack and the Cuckoo-Clock Heart,6.9,337
11380,"[18, 10749]",180951,en,Summer in February,7.287999999999999,2014-01-17,Summer in February,5.7,57
11381,"[12, 18, 10751]",157841,en,The Young and Prodigious T.S. Spivet,7.285,2014-10-26,The Young and Prodigious T.S. Spivet,6.7,389
11382,"[18, 35]",152790,en,The Angriest Man in Brooklyn,7.284,2014-05-23,The Angriest Man in Brooklyn,5.6,264
11383,[18],192132,en,Palo Alto,7.2620000000000005,2014-05-09,Palo Alto,6.4,528
11384,"[35, 80, 18]",192134,en,Dom Hemingway,7.254,2014-04-03,Dom Hemingway,5.8,302
11385,"[53, 18]",244536,en,Hellion,7.244,2014-06-13,Hellion,5.8,67
11386,"[27, 28, 35]",241842,no,Død Snø 2,7.207999999999999,2014-10-10,Dead Snow 2: Red vs. Dead,6.7,309
11387,"[10749, 18]",276401,en,The Disappearance of Eleanor Rigby: Him,7.204,2014-10-10,The Disappearance of Eleanor Rigby: Him,6.8,114
11388,"[10751, 12, 878]",238603,en,Earth to Echo,7.189,2014-07-02,Earth to Echo,5.7,377
11389,"[12, 35, 18]",145247,sv,Hundraåringen som klev ut genom fönstret och försvann,7.184,2014-05-28,The 100 Year-Old Man Who Climbed Out the Window and Disappeared,6.8,498
11390,[35],249923,en,Someone Marry Barry,7.171,2014-02-07,Someone Marry Barry,5.5,93
11391,[27],254191,en,Honeymoon,7.1610000000000005,2014-09-12,Honeymoon,5.4,371
11392,[35],300706,en,Let's Kill Ward's Wife,7.157,2014-12-23,Let's Kill Ward's Wife,5.6,96
11393,"[27, 53]",78383,en,Nurse 3-D,7.157,2014-02-07,Nurse 3-D,4.9,177
11394,[27],254194,en,Starry Eyes,7.145,2014-11-14,Starry Eyes,6.0,219
11395,"[35, 18]",263281,fr,Avis de mistral,7.142,2014-05-09,Our Summer in Provence,6.6,150
11396,"[35, 18, 10749]",242042,en,Barefoot,7.13,2014-02-21,Barefoot,6.4,332
11397,"[80, 18, 53]",242076,en,The Bag Man,7.099,2014-02-28,The Bag Man,5.2,181
11398,"[35, 18, 9648]",171372,en,Frank,7.093999999999999,2014-08-15,Frank,6.9,989
11399,"[35, 10749]",259954,en,5 to 7,7.045,2014-04-19,5 to 7,7.2,187
11400,"[28, 18, 53]",256740,en,Wicked Blood,7.042999999999999,2014-03-04,Wicked Blood,5.5,52
11401,"[10749, 35]",260001,en,Life Partners,7.041,2014-12-05,Life Partners,6.0,167
11402,"[10770, 10749, 18, 53]",267793,en,Petals on the Wind,7.035,2014-05-26,Petals on the Wind,6.0,93
11403,"[10749, 878, 9648]",218425,en,Frequencies,7.0329999999999995,2014-05-23,Frequencies,6.6,234
11404,"[10749, 35]",267463,en,The 10 Year Plan,7.013999999999999,2014-09-06,The 10 Year Plan,6.5,147
11405,[35],85872,fr,Comme un chef,7.013,2014-06-20,Le Chef,6.0,271
11406,[18],197082,fr,La Vénus à la fourrure,6.9639999999999995,2014-06-06,Venus in Fur,7.3,339
11407,[18],244563,en,"Kumiko, the Treasure Hunter",6.959,2015-03-18,"Kumiko, the Treasure Hunter",6.4,146
11408,"[27, 53]",254193,en,Late Phases,6.959,2014-11-21,Late Phases,5.8,119
11409,"[28, 35, 80]",256092,en,Drive Hard,6.957000000000001,2014-10-03,Drive Hard,4.0,94
11410,"[35, 27]",184345,en,A Haunted House 2,6.9479999999999995,2014-04-18,A Haunted House 2,5.5,597
11411,[18],253154,en,Imperial Dreams,6.937,2014-01-20,Imperial Dreams,6.7,87
11412,[99],299969,en,"Marvel: 75 Years, From Pulp to Pop!",6.934,2014-11-04,"Marvel: 75 Years, From Pulp to Pop!",7.2,30
11413,"[18, 10749, 36, 10752]",293982,pl,Miasto 44,6.933,2014-11-14,Warsaw 44,6.9,102
11414,"[10402, 18]",209451,en,Jersey Boys,6.933,2014-06-20,Jersey Boys,6.9,380
11415,"[18, 9648, 53]",243568,en,Lizzie Borden Took an Ax,6.917000000000001,2014-01-25,Lizzie Borden Took an Ax,5.7,92
11416,"[10751, 16, 10402]",292177,en,My Little Pony: Equestria Girls - Rainbow Rocks,6.909,2014-09-27,My Little Pony: Equestria Girls - Rainbow Rocks,7.2,30
11417,[35],242022,en,The Inbetweeners 2,6.9079999999999995,2014-08-06,The Inbetweeners 2,6.1,298
11418,[99],305091,en,That Sugar Film,6.895,2014-07-31,That Sugar Film,6.8,107
11419,"[80, 35, 28]",177699,en,Alan Partridge: Alpha Papa,6.895,2014-02-27,Alan Partridge: Alpha Papa,6.6,250
11420,"[10752, 18]",5055,pl,Popiól i diament,6.877999999999999,1961-05-29,Ashes and Diamonds,7.7,78
11421,"[18, 9648, 53, 10770]",236399,en,Flowers in the Attic,6.877000000000001,2014-01-18,Flowers in the Attic,6.3,174
11422,"[14, 10751, 16, 12]",292014,ru,Снежная королева 2: Перезаморозка,6.875,2014-12-20,The Snow Queen 2: Refreeze,6.2,44
11423,[18],290542,en,You're Not You,6.874,2014-10-10,You're Not You,7.4,448
11424,"[10770, 10749, 10751, 35]",299582,en,A Royal Christmas,6.847,2014-11-21,A Royal Christmas,6.4,111
11425,"[28, 12, 35, 53]",283589,hi,बैंग बैंग,6.845,2014-10-02,Bang Bang!,6.1,109
11426,"[53, 28, 878]",269173,en,The Anomaly,6.843999999999999,2014-07-04,The Anomaly,4.9,191
11427,"[35, 18]",228108,en,The Road Within,6.837999999999999,2015-04-21,The Road Within,6.8,218
11428,[99],169607,en,Finding Vivian Maier,6.837000000000001,2014-03-28,Finding Vivian Maier,7.8,167
11429,"[80, 53]",240916,en,Reasonable Doubt,6.834,2014-01-17,Reasonable Doubt,5.9,334
11430,"[878, 35, 18, 10749]",276908,en,Comet,6.829,2014-12-05,Comet,6.7,252
11431,"[53, 27]",227877,en,Torment,6.8260000000000005,2013-10-11,Torment,4.7,52
11432,[35],259018,en,Behaving Badly,6.824,2014-09-05,Behaving Badly,5.0,341
11433,"[27, 53]",210947,en,Afflicted,6.821000000000001,2014-04-04,Afflicted,6.3,275
11434,"[35, 18]",330115,en,Ride,6.812,2014-11-08,Ride,5.9,84
11435,"[10749, 35, 27]",244566,en,Life After Beth,6.794,2014-08-15,Life After Beth,5.2,350
11436,"[18, 37]",284284,en,The Keeping Room,6.787000000000001,2014-09-25,The Keeping Room,5.5,104
11437,"[10751, 35]",218778,en,"Alexander and the Terrible, Horrible, No Good, Very Bad Day",6.7829999999999995,2014-10-10,"Alexander and the Terrible, Horrible, No Good, Very Bad Day",6.2,817
11438,[18],177047,en,Decoding Annie Parker,6.782,2014-05-02,Decoding Annie Parker,6.0,49
11439,"[10751, 14, 16, 12]",202575,en,The House of Magic,6.781000000000001,2014-07-25,Thunder and the House of Magic,6.3,196
11440,[18],245775,fr,Yves Saint Laurent,6.776,2014-06-25,Yves Saint Laurent,6.6,466
11441,"[27, 53]",244610,en,The Den,6.776,2014-03-14,The Den,6.0,185
11442,[53],251852,en,The Scribbler,6.775,2014-09-19,The Scribbler,5.0,92
11443,[35],89899,fr,Les infidèles,6.769,2014-04-04,The Players,4.6,381
11444,"[35, 18]",141043,en,A Long Way Down,6.7620000000000005,2014-06-05,A Long Way Down,6.2,529
11445,"[18, 14, 878, 53]",198287,en,After the Dark,6.733,2014-02-07,After the Dark,6.3,424
11446,"[27, 53]",293572,en,The Houses October Built,6.709,2014-10-10,The Houses October Built,5.4,159
11447,"[28, 53, 9648]",104329,en,Last Passenger,6.684,2014-04-25,Last Passenger,5.8,87
11448,[18],244268,en,Love Is Strange,6.678999999999999,2014-08-22,Love Is Strange,6.5,154
11449,[18],260312,fr,Les Yeux jaunes des crocodiles,6.678999999999999,2014-09-05,The Yellow Eyes of Crocodiles,6.0,109
11450,"[35, 28, 80]",146375,fr,De l'autre côté du périph,6.652,2014-04-11,On the Other Side of the Tracks,5.5,367
11451,"[27, 9648, 53]",222461,en,Wer,6.647,2014-08-19,Wer,5.7,149
11452,"[10749, 18, 14]",266353,en,In My Dreams,6.638999999999999,2014-04-20,In My Dreams,6.5,115
11453,"[35, 10749]",278646,fr,L'Ex de ma Vie,6.63,2014-07-07,Divorce French Style,5.1,100
11454,"[35, 10749]",168055,fr,Amour & turbulences,6.622999999999999,2014-01-30,Love Is in the Air,6.1,242
11455,[99],250657,en,Fed Up,6.62,2014-05-09,Fed Up,7.4,152
11456,"[27, 53]",300467,en,Dark Was the Night,6.611000000000001,2014-10-17,Dark Was the Night,5.4,108
11457,[28],286548,en,TEKKEN: A Man Called X,6.608,2014-08-12,TEKKEN: Kazuya's Revenge,4.0,51
11458,[28],255268,en,Bad Ass 2: Bad Asses,6.605,2014-04-08,Bad Ass 2: Bad Asses,5.9,99
11459,[53],283384,en,The Calling,6.605,2014-08-05,The Calling,5.7,110
11460,"[28, 53]",242454,ko,용의자,6.6,2014-01-10,The Suspect,7.1,62
11461,"[28, 80, 53]",256474,en,In the Blood,6.598,2014-04-04,In the Blood,5.5,172
11462,[18],215743,ko,뫼비우스,6.591,2014-08-01,Moebius,6.8,98
11463,"[10749, 35]",209406,en,The Right Kind of Wrong,6.59,2014-02-06,The Right Kind of Wrong,6.0,133
11464,[35],305455,fr,Le père Noël,6.5889999999999995,2014-12-25,Santa Claus,6.7,104
11465,[18],259958,en,Alex of Venice,6.577999999999999,2015-04-17,Alex of Venice,6.1,38
11466,"[35, 14]",258805,en,Bad Johnson,6.577000000000001,2014-05-02,Bad Johnson,4.5,71
11467,"[53, 18]",186929,nl,Borgman,6.535,2014-05-09,Borgman,6.8,151
11468,"[36, 99, 16]",269100,en,Video Games: The Movie,6.5329999999999995,2014-07-18,Video Games: The Movie,5.9,113
11469,"[28, 80, 53]",197950,fr,La French,6.522,2014-12-20,The Connection,7.1,409
11470,"[28, 80, 53]",250388,en,Rampage: Capital Punishment,6.522,2014-08-19,Rampage: Capital Punishment,5.6,117
11471,[35],281524,en,The Hooligan Factory,6.518,2014-06-13,The Hooligan Factory,5.1,14
11472,[53],286654,en,Reclaim,6.5,2014-09-19,Reclaim,5.2,82
11473,"[53, 9648]",252529,en,Another Me,6.49,2014-08-22,Another Me,4.8,118
